scene_name,img_id0,img_id1
0020/dense,659,704
0020/dense,995,1770
0020/dense,536,674
0020/dense,1440,1117
0020/dense,1845,505
0020/dense,1845,616
0020/dense,1381,448
0020/dense,423,578
0020/dense,209,746
0020/dense,976,41
0020/dense,132,690
0020/dense,1402,1673
0020/dense,1842,562
0020/dense,847,135
0020/dense,1540,1652
0020/dense,536,725
0020/dense,893,635
0020/dense,950,157
0020/dense,1308,209
0020/dense,184,624
0020/dense,1295,1618
0020/dense,1313,847
0020/dense,1579,1008
0020/dense,410,606
0020/dense,69,754
0020/dense,997,541
0020/dense,1253,784
0020/dense,1603,444
0020/dense,440,863
0020/dense,1329,577
0020/dense,1540,1309
0020/dense,1744,615
0020/dense,1022,728
0020/dense,123,937
0020/dense,1163,349
0020/dense,1163,1788
0020/dense,1101,1098
0020/dense,875,559
0020/dense,959,204
0020/dense,21,764
0020/dense,397,548
0020/dense,163,1711
0020/dense,367,829
0020/dense,864,691
0020/dense,1342,1186
0020/dense,123,431
0020/dense,1105,1907
0020/dense,1275,353
0020/dense,1092,222
0020/dense,434,592
0020/dense,1578,1023
0020/dense,1249,994
0020/dense,1178,218
0020/dense,1745,574
0020/dense,215,457
0020/dense,1088,768
0020/dense,315,1730
0020/dense,1301,497
0020/dense,1073,204
0020/dense,1287,836
0020/dense,839,1791
0020/dense,1039,823
0020/dense,1054,493
0020/dense,1215,1083
0020/dense,239,205
0020/dense,331,209
0020/dense,1512,1096
0020/dense,1649,837
0020/dense,1373,1867
0020/dense,1243,106
0020/dense,163,946
0020/dense,1093,655
0020/dense,1253,1025
0020/dense,366,617
0020/dense,1454,1395
0020/dense,1321,1701
0020/dense,1106,1835
0020/dense,1578,1759
0020/dense,1021,958
0020/dense,730,784
0020/dense,1826,1890
0020/dense,1837,905
0020/dense,1793,951
0020/dense,859,593
0020/dense,130,1870
0020/dense,1435,675
0020/dense,1663,887
0020/dense,1327,1779
0020/dense,251,570
0020/dense,1512,1802
0020/dense,1033,830
0020/dense,1088,992
0020/dense,162,651
0020/dense,735,802
0020/dense,1225,301
0020/dense,1366,765
0020/dense,1866,563
0020/dense,1479,242
0020/dense,1134,1848
0020/dense,307,784
0020/dense,1405,203
0020/dense,408,709
0020/dense,1152,652
0020/dense,179,483
0020/dense,828,1710
0020/dense,1531,434
0020/dense,323,765
0020/dense,1698,817
0020/dense,1304,243
0020/dense,42,639
0020/dense,268,20
0020/dense,1844,29
0020/dense,1802,638
0020/dense,198,169
0020/dense,123,589
0020/dense,1352,1002
0020/dense,302,573
0020/dense,1447,1642
0020/dense,1509,773
0020/dense,1528,611
0020/dense,971,666
0020/dense,1118,1025
0020/dense,541,616
0020/dense,1159,1842
0020/dense,1310,182
0020/dense,1891,391
0020/dense,101,431
0020/dense,1460,990
0020/dense,1802,1622
0020/dense,1000,159
0020/dense,973,746
0020/dense,1058,1789
0020/dense,1763,1776
0020/dense,1779,120
0020/dense,1047,101
0020/dense,1538,43
0020/dense,209,391
0020/dense,1212,583
0020/dense,1034,843
0020/dense,1361,711
0020/dense,1659,440
0020/dense,196,951
0020/dense,1206,456
0020/dense,1522,1499
0020/dense,1327,518
0020/dense,320,863
0020/dense,860,713
0020/dense,368,879
0020/dense,1603,361
0020/dense,1270,65
0020/dense,1622,904
0020/dense,22,509
0020/dense,1278,1073
0020/dense,1054,855
0020/dense,66,607
0020/dense,46,1693
0020/dense,1705,509
0020/dense,995,253
0020/dense,1262,412
0020/dense,1462,434
0020/dense,1817,690
0020/dense,1529,869
0020/dense,1380,238
0020/dense,1107,441
0020/dense,276,261
0020/dense,612,650
0020/dense,1664,132
0020/dense,1300,1206
0020/dense,209,30
0020/dense,992,548
0020/dense,1321,27
0020/dense,253,649
0020/dense,719,741
0020/dense,1321,945
0020/dense,323,194
0020/dense,366,950
0020/dense,344,470
0020/dense,1789,9
0020/dense,1335,719
0020/dense,107,820
0020/dense,1103,349
0020/dense,1789,799
0020/dense,1693,120
0020/dense,1049,1894
0020/dense,865,536
0020/dense,1894,440
0020/dense,1550,547
0020/dense,687,773
0020/dense,270,873
0020/dense,1212,577
0020/dense,1080,329
0020/dense,347,217
0020/dense,1059,1710
0020/dense,302,69
0020/dense,1596,1799
0020/dense,143,772
0020/dense,1153,1079
0020/dense,1157,1773
0020/dense,301,478
0020/dense,1418,536
0020/dense,1818,761
0020/dense,946,717
0020/dense,626,772
0020/dense,1182,226
0020/dense,1596,1171
0020/dense,615,760
0020/dense,950,141
0020/dense,1524,1231
0020/dense,1128,383
0020/dense,1596,1313
0020/dense,1247,1193
0020/dense,1110,692
0020/dense,1,740
0020/dense,1377,879
0020/dense,1253,776
0020/dense,887,588
0020/dense,1799,925
0020/dense,1283,1705
0020/dense,1301,740
0020/dense,1047,242
0020/dense,899,476
0020/dense,982,1705
0020/dense,1355,621
0020/dense,1792,560
0020/dense,1402,240
0020/dense,284,556
0020/dense,444,784
0020/dense,931,555
0020/dense,1542,1842
0020/dense,1799,713
0020/dense,1605,493
0020/dense,1327,1789
0020/dense,1222,1907
0020/dense,964,647
0020/dense,1247,198
0020/dense,13,736
0020/dense,1480,1789
0020/dense,1871,557
0020/dense,1892,661
0020/dense,485,611
0020/dense,1529,502
0020/dense,1534,1816
0020/dense,145,450
0020/dense,113,649
0020/dense,1380,448
0020/dense,1122,229
0020/dense,1901,799
0020/dense,1045,886
0020/dense,1524,1229
0020/dense,1605,485
0020/dense,994,904
0020/dense,1039,1004
0020/dense,1435,1887
0020/dense,1220,1866
0020/dense,1579,287
0020/dense,299,182
0020/dense,1116,1687
0020/dense,177,905
0020/dense,848,439
0020/dense,1759,775
0020/dense,1073,1
0020/dense,1373,886
0020/dense,1232,594
0020/dense,1381,616
0020/dense,1445,1083
0020/dense,146,762
0020/dense,1096,1870
0020/dense,1645,426
0020/dense,994,411
0020/dense,1818,485
0020/dense,261,1759
0020/dense,995,368
0020/dense,1473,202
0020/dense,1101,964
0020/dense,1579,1134
0020/dense,1652,50
0020/dense,622,778
0020/dense,899,570
0020/dense,1845,466
0020/dense,1361,792
0020/dense,862,541
0020/dense,1258,456
0020/dense,1880,1772
0020/dense,360,1764
0020/dense,887,687
0020/dense,1232,1172
0020/dense,530,784
0020/dense,830,1737
0020/dense,1825,876
0020/dense,1220,1209
0020/dense,1764,656
0020/dense,1531,37
0020/dense,518,689
0020/dense,1537,911
0020/dense,1801,562
0020/dense,1169,1685
0020/dense,1304,899
0020/dense,955,1892
0020/dense,1730,779
0020/dense,395,435
0020/dense,100,450
0020/dense,1340,959
0020/dense,1178,15
0020/dense,1238,784
0020/dense,90,925
0020/dense,1016,1710
0020/dense,198,177
0020/dense,1463,805
0020/dense,1436,904
0020/dense,1193,1741
0020/dense,1106,726
0020/dense,186,913
0020/dense,259,186
0020/dense,1380,1334
0020/dense,1117,447
0020/dense,1309,732
0020/dense,1710,673
0020/dense,1652,139
0020/dense,205,434
0020/dense,1698,826
0020/dense,1705,1618
0020/dense,1472,959
0020/dense,1865,557
0020/dense,1369,1852
0020/dense,1892,392
0020/dense,1344,1770
0020/dense,1642,746
0020/dense,1490,683
0020/dense,1326,443
0020/dense,186,898
0020/dense,1122,170
0020/dense,1242,172
0020/dense,1039,163
0020/dense,1878,480
0020/dense,197,1871
0020/dense,1212,646
0020/dense,669,764
0020/dense,1570,1352
0020/dense,1581,42
0020/dense,1096,497
0020/dense,1186,136
0020/dense,1326,383
0020/dense,1696,1770
0020/dense,1205,558
0020/dense,1069,334
0020/dense,1293,129
0020/dense,1173,450
0020/dense,1423,1107
0020/dense,1404,174
0020/dense,1509,859
0020/dense,1117,282
0020/dense,1457,383
0020/dense,1340,713
0020/dense,1433,1248
0020/dense,1595,1641
0020/dense,1624,621
0020/dense,1324,660
0020/dense,1022,487
0020/dense,1216,1878
0020/dense,60,941
0020/dense,1536,1447
0020/dense,740,837
0020/dense,1434,8
0020/dense,1596,1295
0020/dense,1705,1642
0020/dense,1248,739
0020/dense,1380,1912
0020/dense,1037,802
0020/dense,948,582
0020/dense,991,849
0020/dense,1710,691
0020/dense,1131,123
0020/dense,1275,301
0020/dense,1067,8
0020/dense,1719,733
0020/dense,470,788
0020/dense,1308,1765
0020/dense,1212,394
0020/dense,1105,839
0020/dense,179,1847
0020/dense,1017,829
0020/dense,1689,760
0020/dense,1602,911
0020/dense,1671,127
0020/dense,1270,224
0020/dense,1665,848
0020/dense,1335,380
0020/dense,1170,1083
0020/dense,1152,925
0020/dense,209,459
0020/dense,1144,179
0020/dense,1435,1762
0020/dense,1485,1744
0020/dense,265,765
0020/dense,1530,408
0020/dense,1315,332
0020/dense,1413,1182
0020/dense,1874,801
0020/dense,877,422
0020/dense,72,443
0020/dense,325,307
0020/dense,1627,490
0020/dense,1107,1049
0020/dense,1211,573
0020/dense,1088,712
0020/dense,1577,1168
0020/dense,223,469
0020/dense,903,682
0020/dense,223,132
0020/dense,1144,502
0020/dense,238,476
0020/dense,1473,536
0020/dense,1709,594
0020/dense,1370,951
0020/dense,138,582
0020/dense,1417,1335
0020/dense,1652,865
0020/dense,1548,732
0020/dense,489,733
0020/dense,37,600
0020/dense,1548,194
0020/dense,869,125
0020/dense,186,493
0020/dense,1410,1019
0020/dense,1673,1892
0020/dense,1605,905
0020/dense,371,366
0020/dense,1511,578
0020/dense,205,849
0020/dense,243,33
0020/dense,570,719
0020/dense,367,141
0020/dense,1251,700
0020/dense,243,886
0020/dense,1799,1801
0020/dense,922,534
0020/dense,1315,1232
0020/dense,799,660
0020/dense,382,713
0020/dense,1705,831
0020/dense,690,692
0020/dense,982,1845
0020/dense,953,497
0020/dense,259,819
0020/dense,1852,184
0020/dense,1168,549
0020/dense,1083,432
0020/dense,1659,742
0020/dense,982,369
0020/dense,1544,649
0020/dense,1678,1764
0020/dense,733,890
0020/dense,1083,923
0020/dense,1105,905
0020/dense,1352,958
0020/dense,713,752
0020/dense,1057,158
0020/dense,1896,863
0020/dense,1231,1845
0020/dense,1534,1815
0020/dense,1440,604
0020/dense,1448,209
0020/dense,1485,976
0020/dense,1447,574
0020/dense,1380,656
0020/dense,1405,343
0020/dense,847,409
0020/dense,1538,250
0020/dense,971,207
0020/dense,1277,473
0020/dense,1458,1627
0020/dense,958,300
0020/dense,1479,425
0020/dense,1309,79
0020/dense,1524,611
0020/dense,1433,130
0020/dense,195,1789
0020/dense,192,951
0020/dense,1521,13
0020/dense,1235,332
0020/dense,1128,1034
0020/dense,1275,894
0020/dense,316,893
0020/dense,848,820
0020/dense,97,559
0020/dense,1172,1046
0020/dense,1395,1047
0020/dense,306,805
0020/dense,522,788
0020/dense,1596,829
0020/dense,1047,483
0020/dense,885,405
0020/dense,1508,224
0020/dense,1097,763
0020/dense,1191,911
0020/dense,1007,959
0020/dense,1666,541
0020/dense,368,497
0020/dense,370,887
0020/dense,1341,635
0020/dense,1088,192
0020/dense,1240,1117
0020/dense,1106,704
0020/dense,1222,1745
0020/dense,1245,773
0020/dense,132,506
0020/dense,351,1892
0020/dense,15,541
0020/dense,831,1741
0020/dense,260,209
0020/dense,1106,107
0020/dense,1442,1354
0020/dense,830,612
0020/dense,1601,425
0020/dense,202,1662
0020/dense,912,539
0020/dense,1028,334
0020/dense,1212,764
0020/dense,1433,1287
0020/dense,1586,1382
0020/dense,191,789
0020/dense,1694,401
0020/dense,1411,1264
0020/dense,1088,678
0020/dense,141,691
0020/dense,1323,218
0020/dense,1578,250
0020/dense,1859,1238
0020/dense,1348,951
0020/dense,1629,1264
0020/dense,619,708
0020/dense,15,123
0020/dense,119,453
0020/dense,1169,578
0020/dense,324,1837
0020/dense,1087,493
0020/dense,304,426
0020/dense,1352,1309
0020/dense,177,912
0020/dense,866,493
0020/dense,1124,664
0020/dense,1258,1033
0020/dense,1287,1835
0020/dense,422,683
0020/dense,1758,691
0020/dense,1340,443
0020/dense,1454,335
0020/dense,1327,247
0020/dense,1685,1860
0020/dense,1341,582
0020/dense,1373,640
0020/dense,1596,1031
0020/dense,1206,50
0020/dense,27,1731
0020/dense,186,1739
0020/dense,1039,779
0020/dense,1659,847
0020/dense,1429,1341
0020/dense,198,1772
0020/dense,675,820
0020/dense,1534,1844
0020/dense,1218,828
0020/dense,851,622
0020/dense,1585,1789
0020/dense,1039,209
0020/dense,1418,862
0020/dense,1891,386
0020/dense,1224,1153
0020/dense,213,8
0020/dense,1286,46
0020/dense,1627,158
0020/dense,1331,1719
0020/dense,271,865
0020/dense,1240,590
0020/dense,1515,1120
0020/dense,1247,191
0020/dense,1637,69
0020/dense,1113,848
0020/dense,1913,124
0020/dense,1411,1122
0020/dense,948,894
0020/dense,1041,242
0020/dense,1117,1026
0020/dense,1041,652
0020/dense,1507,203
0020/dense,1473,1878
0020/dense,1152,786
0020/dense,302,112
0020/dense,1186,1037
0020/dense,1301,268
0020/dense,190,786
0020/dense,1019,115
0020/dense,366,1847
0020/dense,376,876
0020/dense,126,434
0020/dense,1418,413
0020/dense,1078,1
0020/dense,1582,558
0020/dense,158,551
0020/dense,1603,1673
0020/dense,1443,1871
0020/dense,1341,1637
0020/dense,1265,712
0020/dense,1825,938
0020/dense,1819,97
0020/dense,995,155
0020/dense,1518,1757
0020/dense,1245,409
0020/dense,1404,1250
0020/dense,1211,390
0020/dense,1639,207
0020/dense,1514,184
0020/dense,1107,204
0020/dense,1516,517
0020/dense,1638,1759
0020/dense,1585,1447
0020/dense,395,590
0020/dense,1447,1087
0020/dense,1598,1263
0020/dense,1502,450
0020/dense,973,1796
0020/dense,1598,306
0020/dense,1180,248
0020/dense,1287,676
0020/dense,1522,376
0020/dense,1083,282
0020/dense,1766,541
0020/dense,250,148
0020/dense,1106,1031
0020/dense,1010,578
0020/dense,183,1704
0020/dense,497,597
0020/dense,1723,1799
0020/dense,1777,409
0020/dense,1705,1645
0020/dense,362,605
0020/dense,1913,62
0020/dense,824,951
0020/dense,1763,777
0020/dense,1550,976
0020/dense,850,894
0020/dense,358,166
0020/dense,1636,1521
0020/dense,108,440
0020/dense,1352,1040
0020/dense,1017,50
0020/dense,1359,654
0020/dense,1235,662
0020/dense,1731,625
0020/dense,482,758
0020/dense,270,948
0020/dense,202,389
0020/dense,1324,726
0020/dense,1024,1016
0020/dense,231,597
0020/dense,1434,1101
0020/dense,1318,469
0020/dense,1393,498
0020/dense,398,470
0020/dense,1886,476
0020/dense,612,713
0020/dense,1049,1770
0020/dense,195,639
0020/dense,1047,399
0020/dense,42,682
0020/dense,1344,1652
0020/dense,1582,790
0020/dense,1447,412
0020/dense,1088,1808
0020/dense,1088,636
0020/dense,1205,1894
0020/dense,1381,577
0020/dense,1200,1892
0020/dense,1095,1054
0020/dense,1202,994
0020/dense,1073,1874
0020/dense,1710,493
0020/dense,397,507
0020/dense,179,655
0020/dense,869,763
0020/dense,1513,1845
0020/dense,808,719
0020/dense,1101,279
0020/dense,1723,437
0020/dense,1847,752
0020/dense,213,1870
0020/dense,1004,941
0020/dense,1763,391
0020/dense,951,704
0020/dense,1024,536
0020/dense,1463,1356
0020/dense,829,619
0020/dense,1219,1871
0020/dense,46,822
0020/dense,48,584
0020/dense,1087,497
0020/dense,1335,1286
0020/dense,1638,72
0020/dense,972,893
0020/dense,1513,98
0020/dense,1534,265
0020/dense,1251,1248
0020/dense,1705,1664
0020/dense,497,752
0020/dense,1911,598
0020/dense,60,463
0020/dense,251,649
0020/dense,1095,1000
0020/dense,1826,650
0020/dense,35,15
0020/dense,1462,1193
0020/dense,1490,1710
0020/dense,1571,124
0020/dense,1080,993
0020/dense,1596,92
0020/dense,1284,689
0020/dense,1581,196
0020/dense,1472,979
0020/dense,1508,701
0020/dense,1159,689
0020/dense,225,579
0020/dense,1000,366
0020/dense,1579,145
0020/dense,1283,430
0020/dense,170,1907
0020/dense,1567,1356
0020/dense,1852,431
0020/dense,99,700
0020/dense,1596,285
0020/dense,1416,990
0020/dense,1494,1069
0020/dense,1305,964
0020/dense,1513,1763
0020/dense,1510,1705
0020/dense,1046,163
0020/dense,1538,1308
0020/dense,1287,1870
0020/dense,1351,232
0020/dense,1664,824
0020/dense,1277,711
0020/dense,1907,851
0020/dense,941,627
0020/dense,1442,1801
0020/dense,1463,1312
0020/dense,1901,509
0020/dense,1413,28
0020/dense,808,942
0020/dense,1650,613
0020/dense,1347,367
0020/dense,1238,1825
0020/dense,1399,1278
0020/dense,1225,541
0020/dense,1419,1369
0020/dense,1885,410
0020/dense,922,749
0020/dense,1212,1638
0020/dense,682,733
0020/dense,295,443
0020/dense,1510,612
0020/dense,279,1642
0020/dense,1050,409
0020/dense,1354,1094
0020/dense,1025,789
0020/dense,548,775
0020/dense,276,1892
0020/dense,301,805
0020/dense,1580,1063
0020/dense,799,502
0020/dense,960,196
0020/dense,422,482
0020/dense,1113,1032
0020/dense,1352,1650
0020/dense,1679,583
0020/dense,1275,52
0020/dense,1750,443
0020/dense,1480,1163
0020/dense,361,1885
0020/dense,969,876
0020/dense,844,410
0020/dense,1212,975
0020/dense,148,768
0020/dense,1082,1000
0020/dense,1578,1083
0020/dense,951,405
0020/dense,1379,22
0020/dense,32,546
0020/dense,1537,869
0020/dense,969,1652
0020/dense,1406,851
0020/dense,1461,1628
0020/dense,1488,493
0020/dense,534,592
0020/dense,224,403
0020/dense,1447,726
0020/dense,885,493
0020/dense,1024,964
0020/dense,1405,224
0020/dense,183,397
0020/dense,1454,839
0020/dense,1534,1128
0020/dense,1168,948
0020/dense,151,863
0020/dense,1893,615
0020/dense,1022,432
0020/dense,1238,1080
0020/dense,1472,410
0020/dense,1891,190
0020/dense,87,443
0020/dense,213,633
0020/dense,1458,385
0020/dense,1739,398
0020/dense,1512,1771
0020/dense,1173,879
0020/dense,1880,456
0020/dense,1844,1641
0020/dense,1035,248
0020/dense,1406,209
0020/dense,1233,853
0020/dense,123,602
0020/dense,1071,877
0020/dense,1180,1741
0020/dense,69,1881
0020/dense,1369,485
0020/dense,1589,109
0020/dense,129,555
0020/dense,1287,1871
0020/dense,1073,343
0020/dense,1504,839
0020/dense,1530,1206
0020/dense,1088,583
0020/dense,230,722
0020/dense,1789,760
0020/dense,1523,1258
0020/dense,1504,578
0020/dense,1261,398
0020/dense,323,130
0020/dense,1159,773
0020/dense,485,765
0020/dense,1538,282
0020/dense,353,33
0020/dense,1550,1070
0020/dense,1694,1765
0020/dense,1331,702
0020/dense,800,1711
0020/dense,969,802
0020/dense,1270,755
0020/dense,1284,1844
0020/dense,885,1791
0020/dense,1419,769
0020/dense,41,624
0020/dense,1550,378
0020/dense,1224,588
0020/dense,1447,1043
0020/dense,1352,863
0020/dense,1880,647
0020/dense,1659,21
0020/dense,1881,900
0020/dense,1590,982
0020/dense,251,491
0020/dense,166,1685
0020/dense,186,52
0020/dense,1429,1250
0020/dense,1528,62
0020/dense,1550,598
0020/dense,1578,100
0020/dense,1259,241
0020/dense,1118,119
0020/dense,1510,1434
0020/dense,1508,1069
0020/dense,1362,551
0020/dense,1456,994
0020/dense,1361,573
0020/dense,1361,1235
0020/dense,1264,612
0020/dense,1034,1763
0020/dense,596,649
0020/dense,1598,454
0020/dense,1262,658
0020/dense,498,552
0020/dense,396,740
0020/dense,120,518
0020/dense,1405,502
0020/dense,1264,169
0020/dense,973,683
0020/dense,1259,799
0020/dense,1323,1110
0020/dense,1253,443
0020/dense,856,1770
0020/dense,1083,761
0020/dense,1687,694
0020/dense,1045,1037
0020/dense,1513,247
0020/dense,425,449
0020/dense,172,651
0020/dense,177,1719
0020/dense,1385,709
0020/dense,1371,108
0020/dense,534,584
0020/dense,1249,138
0020/dense,1097,1705
0020/dense,167,93
0020/dense,1088,381
0020/dense,990,1830
0020/dense,911,584
0020/dense,1396,41
0020/dense,1424,209
0020/dense,1438,904
0020/dense,256,179
0020/dense,1004,973
0020/dense,1478,1019
0020/dense,1082,218
0020/dense,1193,574
0020/dense,1522,1642
0020/dense,1802,1857
0020/dense,1378,578
0020/dense,1335,894
0020/dense,241,599
0020/dense,992,549
0020/dense,146,625
0020/dense,1502,41
0020/dense,13,593
0020/dense,1595,325
0020/dense,1530,1433
0020/dense,1475,1355
0020/dense,1402,441
0020/dense,265,1659
0020/dense,1246,863
0020/dense,994,802
0020/dense,1124,926
0020/dense,1234,129
0020/dense,1880,612
0020/dense,1007,1618
0020/dense,380,443
0020/dense,307,802
0020/dense,306,178
0020/dense,1312,158
0020/dense,1118,166
0020/dense,1595,11
0020/dense,1145,432
0020/dense,1510,241
0020/dense,1513,912
0020/dense,1777,515
0020/dense,1395,87
0020/dense,1497,1844
0020/dense,336,578
0020/dense,1402,656
0020/dense,831,618
0020/dense,1447,218
0020/dense,309,518
0020/dense,1419,1107
0020/dense,1391,425
0020/dense,1262,1171
0020/dense,1855,555
0020/dense,1122,329
0020/dense,990,78
0020/dense,1220,740
0020/dense,960,635
0020/dense,1539,1324
0020/dense,805,816
0020/dense,1475,334
0020/dense,1022,848
0020/dense,1028,851
0020/dense,1415,41
0020/dense,915,585
0020/dense,1661,828
0020/dense,1723,1694
0020/dense,888,410
0020/dense,1222,437
0020/dense,126,128
0020/dense,1253,400
0020/dense,300,186
0020/dense,56,13
0020/dense,995,487
0020/dense,279,755
0020/dense,1233,371
0020/dense,1023,869
0020/dense,1395,623
0020/dense,1773,1788
0020/dense,1432,1205
0020/dense,1323,611
0020/dense,1801,941
0020/dense,1380,52
0020/dense,1047,315
0020/dense,1595,1278
0020/dense,851,594
0020/dense,1596,401
0020/dense,960,1760
0020/dense,69,945
0020/dense,959,634
0020/dense,1599,1402
0020/dense,1318,1687
0020/dense,1098,1789
0020/dense,1058,1047
0020/dense,1524,305
0020/dense,155,1763
0020/dense,272,851
0020/dense,1110,819
0020/dense,1030,776
0020/dense,497,623
0020/dense,1215,343
0020/dense,1116,1069
0020/dense,367,636
0020/dense,1581,1107
0020/dense,1083,973
0020/dense,1705,854
0020/dense,1021,912
0020/dense,530,890
0020/dense,718,778
0020/dense,166,1890
0020/dense,953,641
0020/dense,1404,589
0020/dense,644,674
0020/dense,1182,302
0020/dense,869,654
0020/dense,1494,1181
0020/dense,318,460
0020/dense,818,948
0020/dense,1088,790
0020/dense,1855,884
0020/dense,1193,1058
0020/dense,1485,765
0020/dense,1253,216
0020/dense,289,621
0020/dense,1366,900
0020/dense,1478,1248
0020/dense,1530,887
0020/dense,562,600
0020/dense,1671,13
0020/dense,1369,1245
0020/dense,1542,1913
0020/dense,1550,1326
0020/dense,1040,905
0020/dense,1206,546
0020/dense,1639,773
0020/dense,1295,619
0020/dense,1689,713
0020/dense,1342,48
0020/dense,1534,593
0020/dense,1128,582
0020/dense,1340,822
0020/dense,1718,1082
0020/dense,1265,1046
0020/dense,139,502
0020/dense,1163,395
0020/dense,250,799
0020/dense,1538,415
0020/dense,1101,1815
0020/dense,21,1791
0020/dense,1871,545
0020/dense,1356,904
0020/dense,1382,1874
0020/dense,278,839
0020/dense,327,1652
0020/dense,1380,1246
0020/dense,1059,564
0020/dense,1413,1744
0020/dense,1342,964
0020/dense,869,712
0020/dense,1041,167
0020/dense,1220,402
0020/dense,1579,1763
0020/dense,1366,1039
0020/dense,1380,822
0020/dense,1417,1361
0020/dense,713,758
0020/dense,43,485
0020/dense,1315,1032
0020/dense,831,626
0020/dense,299,455
0020/dense,267,941
0020/dense,1696,1379
0020/dense,1600,1327
0020/dense,1501,779
0020/dense,1845,764
0020/dense,1152,690
0020/dense,1567,59
0020/dense,990,538
0020/dense,1482,928
0020/dense,1342,851
0020/dense,1457,160
0020/dense,42,415
0020/dense,1598,305
0020/dense,822,123
0020/dense,1220,379
0020/dense,1472,52
0020/dense,212,470
0020/dense,275,145
0020/dense,101,618
0020/dense,1247,780
0020/dense,1285,240
0020/dense,1531,497
0020/dense,960,1777
0020/dense,1485,556
0020/dense,1890,690
0020/dense,1078,1741
0020/dense,876,473
0020/dense,1576,1106
0020/dense,1899,549
0020/dense,855,478
0020/dense,172,1770
0020/dense,97,487
0020/dense,990,937
0020/dense,1191,517
0020/dense,215,381
0020/dense,1361,545
0020/dense,1544,893
0020/dense,435,440
0020/dense,1213,62
0020/dense,858,659
0020/dense,1393,1106
0020/dense,1353,1270
0020/dense,56,455
0020/dense,1528,351
0020/dense,1412,1357
0020/dense,1641,392
0020/dense,203,437
0020/dense,1418,1206
0020/dense,1437,733
0020/dense,633,773
0020/dense,1483,1399
0020/dense,1209,541
0020/dense,801,1770
0020/dense,466,645
0020/dense,1366,238
0020/dense,1209,1624
0020/dense,654,676
0020/dense,1454,195
0020/dense,1580,224
0020/dense,1698,578
0020/dense,226,900
0020/dense,1329,1047
0020/dense,1076,997
0020/dense,1533,172
0020/dense,1238,714
0020/dense,1509,307
0020/dense,1087,59
0020/dense,969,1765
0020/dense,1193,1667
0020/dense,1649,849
0020/dense,1106,229
0020/dense,1133,1022
0020/dense,1409,774
0020/dense,1641,784
0020/dense,963,536
0020/dense,1117,90
0020/dense,1103,962
0020/dense,158,546
0020/dense,170,816
0020/dense,778,788
0020/dense,361,130
0020/dense,1088,777
0020/dense,1694,409
0020/dense,1007,129
0020/dense,1636,1497
0020/dense,1371,855
0020/dense,1019,735
0020/dense,1366,1826
0020/dense,1218,1120
0020/dense,1750,765
0020/dense,1539,127
0020/dense,1270,1212
0020/dense,322,844
0020/dense,416,928
0020/dense,1415,960
0020/dense,1423,1890
0020/dense,1275,625
0020/dense,1411,485
0020/dense,434,506
0020/dense,904,1866
0020/dense,1043,1687
0020/dense,1454,1433
0020/dense,128,453
0020/dense,1652,434
0020/dense,1361,21
0020/dense,1523,124
0020/dense,1361,404
0020/dense,1896,675
0020/dense,1538,1912
0020/dense,1305,99
0020/dense,1341,1683
0020/dense,958,141
0020/dense,1058,485
0020/dense,1047,1004
0020/dense,1262,860
0020/dense,936,124
0020/dense,476,601
0020/dense,11,903
0020/dense,951,674
0020/dense,1342,41
0020/dense,13,1788
0020/dense,323,50
0020/dense,44,784
0020/dense,1275,707
0020/dense,1652,1811
0020/dense,1219,1063
0020/dense,912,758
0020/dense,1136,198
0020/dense,63,1878
0020/dense,50,1754
0020/dense,959,356
0020/dense,1313,1045
0020/dense,207,848
0020/dense,1301,1025
0020/dense,1844,704
0020/dense,1855,394
0020/dense,1284,1661
0020/dense,1542,285
0020/dense,1730,658
0020/dense,1499,808
0020/dense,899,863
0020/dense,1057,1641
0020/dense,1666,785
0020/dense,1826,820
0020/dense,877,574
0020/dense,1593,138
0020/dense,1730,936
0020/dense,502,635
0020/dense,1806,1773
0020/dense,348,1687
0020/dense,144,148
0020/dense,1211,124
0020/dense,231,557
0020/dense,911,435
0020/dense,1494,1631
0020/dense,1277,504
0020/dense,1359,218
0020/dense,1477,37
0020/dense,1712,712
0020/dense,959,13
0020/dense,1698,34
0020/dense,1694,570
0020/dense,1048,1705
0020/dense,1410,63
0020/dense,1763,389
0020/dense,306,940
0020/dense,1890,601
0020/dense,81,943
0020/dense,1300,198
0020/dense,1685,1637
0020/dense,1406,1226
0020/dense,306,271
0020/dense,1501,536
0020/dense,1245,669
0020/dense,1417,1125
0020/dense,1646,408
0020/dense,1341,1247
0020/dense,225,1757
0020/dense,1402,1224
0020/dense,270,772
0020/dense,119,458
0020/dense,169,578
0020/dense,1324,177
0020/dense,1891,1645
0020/dense,1524,993
0020/dense,1600,229
0020/dense,1275,865
0020/dense,1373,1248
0020/dense,284,1892
0020/dense,1205,392
0020/dense,1403,1744
0020/dense,1550,884
0020/dense,713,900
0020/dense,817,1892
0020/dense,99,683
0020/dense,1589,250
0020/dense,912,402
0020/dense,1149,116
0020/dense,1542,251
0020/dense,1178,209
0020/dense,1097,692
0020/dense,1423,129
0020/dense,1436,768
0020/dense,349,250
0020/dense,46,427
0020/dense,223,449
0020/dense,1101,1689
0020/dense,1076,733
0020/dense,1473,1032
0020/dense,130,536
